n1(SiO2),n2(Si3N4),n3(Al2O3),h1(SiO2)/nm,h2(Si3N4)/nm,h3(Al2O3)/nm,T()
2.12699,4.06632,3.1262,1.8000000000000005,0.7,0.9,0.987271104975871
2.12699,4.06632,3.1262,1.8000000000000005,0.7,1.0,0.5531343282757581
2.12699,4.06632,3.1262,1.8000000000000005,0.7,1.1,0.4993860012698572
2.12699,4.06632,3.1262,1.8000000000000005,0.7,1.2000000000000002,0.5436665440620821
2.12699,4.06632,3.1262,1.8000000000000005,0.7,1.3,0.5102320074554229
2.12699,4.06632,3.1262,1.8000000000000005,0.7,1.4,0.8819590838847716
2.12699,4.06632,3.1262,1.8000000000000005,0.7,1.5000000000000002,0.214599683165888
2.12699,4.06632,3.1262,1.8000000000000005,0.7,1.6,0.9192003001923744
2.12699,4.06632,3.1262,1.8000000000000005,0.7,1.7000000000000002,0.4010546406321547
2.12699,4.06632,3.1262,1.8000000000000005,0.7,1.8000000000000005,0.2957213566702906
2.12699,4.06632,3.1262,1.8000000000000005,0.7,1.9,0.729777378607278
2.12699,4.06632,3.1262,1.8000000000000005,0.7,2.0,0.9511653609891794
2.12699,4.06632,3.1262,1.8000000000000005,0.8,0.1,0.3596548194530349
2.12699,4.06632,3.1262,1.8000000000000005,0.8,0.2,0.6592889094651039
2.12699,4.06632,3.1262,1.8000000000000005,0.8,0.3,0.6262461792534301
2.12699,4.06632,3.1262,1.8000000000000005,0.8,0.4,0.4238642624059169
2.12699,4.06632,3.1262,1.8000000000000005,0.8,0.5,0.8227594702600731
2.12699,4.06632,3.1262,1.8000000000000005,0.8,0.6,0.8563598475799566
2.12699,4.06632,3.1262,1.8000000000000005,0.8,0.7,0.4554463528068012
2.12699,4.06632,3.1262,1.8000000000000005,0.8,0.8,0.8072570087981072
2.12699,4.06632,3.1262,1.8000000000000005,0.8,0.9,0.5522015523727721
2.12699,4.06632,3.1262,1.8000000000000005,0.8,1.0,0.8729205790540151
2.12699,4.06632,3.1262,1.8000000000000005,0.8,1.1,0.6367754419556717
2.12699,4.06632,3.1262,1.8000000000000005,0.8,1.2000000000000002,0.9243298489367852
2.12699,4.06632,3.1262,1.8000000000000005,0.8,1.3,0.7814639504132767
2.12699,4.06632,3.1262,1.8000000000000005,0.8,1.4,0.8560258487552098
2.12699,4.06632,3.1262,1.8000000000000005,0.8,1.5000000000000002,0.2151234317154971
2.12699,4.06632,3.1262,1.8000000000000005,0.8,1.6,0.3275805264330528
2.12699,4.06632,3.1262,1.8000000000000005,0.8,1.7000000000000002,0.83636909349489
2.12699,4.06632,3.1262,1.8000000000000005,0.8,1.8000000000000005,0.8022201962057703
2.12699,4.06632,3.1262,1.8000000000000005,0.8,1.9,0.314232505246904
2.12699,4.06632,3.1262,1.8000000000000005,0.8,2.0,0.2196969309788597
2.12699,4.06632,3.1262,1.8000000000000005,0.9,0.1,0.929152085863366
2.12699,4.06632,3.1262,1.8000000000000005,0.9,0.2,0.4833380432211407
2.12699,4.06632,3.1262,1.8000000000000005,0.9,0.3,0.1204253663258033
2.12699,4.06632,3.1262,1.8000000000000005,0.9,0.4,0.4283021676402592
2.12699,4.06632,3.1262,1.8000000000000005,0.9,0.5,0.5999170865536619
2.12699,4.06632,3.1262,1.8000000000000005,0.9,0.6,0.3092844148621151
2.12699,4.06632,3.1262,1.8000000000000005,0.9,0.7,0.604822522234182
2.12699,4.06632,3.1262,1.8000000000000005,0.9,0.8,0.5852134494953007
2.12699,4.06632,3.1262,1.8000000000000005,0.9,0.9,0.8609389752902878
2.12699,4.06632,3.1262,1.8000000000000005,0.9,1.0,0.6272139062664032
2.12699,4.06632,3.1262,1.8000000000000005,0.9,1.1,0.5443301687153252
2.12699,4.06632,3.1262,1.8000000000000005,0.9,1.2000000000000002,0.9196871132712972
2.12699,4.06632,3.1262,1.8000000000000005,0.9,1.3,0.2804673101801808
2.12699,4.06632,3.1262,1.8000000000000005,0.9,1.4,0.4488780160510709
2.12699,4.06632,3.1262,1.8000000000000005,0.9,1.5000000000000002,0.8092539665316251
2.12699,4.06632,3.1262,1.8000000000000005,0.9,1.6,0.659302774393021
2.12699,4.06632,3.1262,1.8000000000000005,0.9,1.7000000000000002,0.7288357267318191
2.12699,4.06632,3.1262,1.8000000000000005,0.9,1.8000000000000005,0.6359414754420323
2.12699,4.06632,3.1262,1.8000000000000005,0.9,1.9,0.6011524624841408
2.12699,4.06632,3.1262,1.8000000000000005,0.9,2.0,0.242093345861452
2.12699,4.06632,3.1262,1.8000000000000005,1.0,0.1,0.31100206341281
2.12699,4.06632,3.1262,1.8000000000000005,1.0,0.2,0.2072528404722946
2.12699,4.06632,3.1262,1.8000000000000005,1.0,0.3,0.7673057651600821
2.12699,4.06632,3.1262,1.8000000000000005,1.0,0.4,0.8978887878974896
2.12699,4.06632,3.1262,1.8000000000000005,1.0,0.5,0.5739355853100372
2.12699,4.06632,3.1262,1.8000000000000005,1.0,0.6,0.5512107019596086
2.12699,4.06632,3.1262,1.8000000000000005,1.0,0.7,0.8873117160468059
2.12699,4.06632,3.1262,1.8000000000000005,1.0,0.8,0.4112212883493091
2.12699,4.06632,3.1262,1.8000000000000005,1.0,0.9,0.5082991529979315
2.12699,4.06632,3.1262,1.8000000000000005,1.0,1.0,0.2435921726181718
2.12699,4.06632,3.1262,1.8000000000000005,1.0,1.1,0.3357621769756623
2.12699,4.06632,3.1262,1.8000000000000005,1.0,1.2000000000000002,0.5254513836249242
2.12699,4.06632,3.1262,1.8000000000000005,1.0,1.3,0.6079708979653089
2.12699,4.06632,3.1262,1.8000000000000005,1.0,1.4,0.4127886779565999
2.12699,4.06632,3.1262,1.8000000000000005,1.0,1.5000000000000002,0.6151081152063526
2.12699,4.06632,3.1262,1.8000000000000005,1.0,1.6,0.3553842944871799
2.12699,4.06632,3.1262,1.8000000000000005,1.0,1.7000000000000002,0.2742124393314413
2.12699,4.06632,3.1262,1.8000000000000005,1.0,1.8000000000000005,0.402000364263996
2.12699,4.06632,3.1262,1.8000000000000005,1.0,1.9,0.2896158042795538
2.12699,4.06632,3.1262,1.8000000000000005,1.0,2.0,0.7179917258021852
2.12699,4.06632,3.1262,1.8000000000000005,1.1,0.1,0.8401574428496226
2.12699,4.06632,3.1262,1.8000000000000005,1.1,0.2,0.2410181840624312
2.12699,4.06632,3.1262,1.8000000000000005,1.1,0.3,0.7316301321119802
2.12699,4.06632,3.1262,1.8000000000000005,1.1,0.4,0.385753958531853
2.12699,4.06632,3.1262,1.8000000000000005,1.1,0.5,0.187031151016333
2.12699,4.06632,3.1262,1.8000000000000005,1.1,0.6,0.7725313867306486
2.12699,4.06632,3.1262,1.8000000000000005,1.1,0.7,0.4829894907086591
2.12699,4.06632,3.1262,1.8000000000000005,1.1,0.8,0.2805410735446064
2.12699,4.06632,3.1262,1.8000000000000005,1.1,0.9,0.6258453114593711
2.12699,4.06632,3.1262,1.8000000000000005,1.1,1.0,0.6897551521731051
2.12699,4.06632,3.1262,1.8000000000000005,1.1,1.1,0.1040732119432374
2.12699,4.06632,3.1262,1.8000000000000005,1.1,1.2000000000000002,0.4379411821351461
2.12699,4.06632,3.1262,1.8000000000000005,1.1,1.3,0.4098557800863152
2.12699,4.06632,3.1262,1.8000000000000005,1.1,1.4,0.4029435203618127
2.12699,4.06632,3.1262,1.8000000000000005,1.1,1.5000000000000002,0.8064150117138442
2.12699,4.06632,3.1262,1.8000000000000005,1.1,1.6,0.1155259869162585
2.12699,4.06632,3.1262,1.8000000000000005,1.1,1.7000000000000002,0.3620230844423843
2.12699,4.06632,3.1262,1.8000000000000005,1.1,1.8000000000000005,0.7596480413702732
2.12699,4.06632,3.1262,1.8000000000000005,1.1,1.9,0.9982475639421724
2.12699,4.06632,3.1262,1.8000000000000005,1.1,2.0,0.635050062961394
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,0.1,0.7052108757362869
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,0.2,0.1709775039637036
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,0.3,0.3138075398119069
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,0.4,0.6075140546238913
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,0.5,0.1262926702433837
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,0.6,0.5694630456580755
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,0.7,0.1993897760493694
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,0.8,0.566864578728174
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,0.9,0.2744997918860566
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,1.0,0.1066882390911857
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,1.1,0.7100937569209321
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,1.2000000000000002,0.386910506632723
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,1.3,0.2596848858135934
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,1.4,0.9924266935857712
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,1.5000000000000002,0.4586556069927487
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,1.6,0.5429202275831727
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,1.7000000000000002,0.393080912022859
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,1.8000000000000005,0.4594616327688277
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,1.9,0.1642481315232367
2.12699,4.06632,3.1262,1.8000000000000005,1.2000000000000002,2.0,0.6706906969186229
2.12699,4.06632,3.1262,1.8000000000000005,1.3,0.1,0.2523820140991933
2.12699,4.06632,3.1262,1.8000000000000005,1.3,0.2,0.5359923043978094
2.12699,4.06632,3.1262,1.8000000000000005,1.3,0.3,0.5749021693809495
2.12699,4.06632,3.1262,1.8000000000000005,1.3,0.4,0.9036645261363518
2.12699,4.06632,3.1262,1.8000000000000005,1.3,0.5,0.5398522225721487
2.12699,4.06632,3.1262,1.8000000000000005,1.3,0.6,0.2223080907818757
2.12699,4.06632,3.1262,1.8000000000000005,1.3,0.7,0.5585226865847206
2.12699,4.06632,3.1262,1.8000000000000005,1.3,0.8,0.6617866658942976
2.12699,4.06632,3.1262,1.8000000000000005,1.3,0.9,0.1650001609167949
2.12699,4.06632,3.1262,1.8000000000000005,1.3,1.0,0.4368677394490391
2.12699,4.06632,3.1262,1.8000000000000005,1.3,1.1,0.496197280547712
2.12699,4.06632,3.1262,1.8000000000000005,1.3,1.2000000000000002,0.4085791529603393
2.12699,4.06632,3.1262,1.8000000000000005,1.3,1.3,0.8720874695831812
2.12699,4.06632,3.1262,1.8000000000000005,1.3,1.4,0.9113697294734564
2.12699,4.06632,3.1262,1.8000000000000005,1.3,1.5000000000000002,0.3844412786627534
2.12699,4.06632,3.1262,1.8000000000000005,1.3,1.6,0.3220029548185897
2.12699,4.06632,3.1262,1.8000000000000005,1.3,1.7000000000000002,0.1269141094558498
2.12699,4.06632,3.1262,1.8000000000000005,1.3,1.8000000000000005,0.3735689099424598
2.12699,4.06632,3.1262,1.8000000000000005,1.3,1.9,0.1443617674162564
2.12699,4.06632,3.1262,1.8000000000000005,1.3,2.0,0.8936334945117353
2.12699,4.06632,3.1262,1.8000000000000005,1.4,0.1,0.7588868830363484
2.12699,4.06632,3.1262,1.8000000000000005,1.4,0.2,0.8753384501652797
2.12699,4.06632,3.1262,1.8000000000000005,1.4,0.3,0.1422771449041079
2.12699,4.06632,3.1262,1.8000000000000005,1.4,0.4,0.5673815693756468
2.12699,4.06632,3.1262,1.8000000000000005,1.4,0.5,0.5354311941849877
2.12699,4.06632,3.1262,1.8000000000000005,1.4,0.6,0.9498490680032023
2.12699,4.06632,3.1262,1.8000000000000005,1.4,0.7,0.7192597340806524
2.12699,4.06632,3.1262,1.8000000000000005,1.4,0.8,0.9339869388902065
2.12699,4.06632,3.1262,1.8000000000000005,1.4,0.9,0.135316262746773
2.12699,4.06632,3.1262,1.8000000000000005,1.4,1.0,0.120585735491935
2.12699,4.06632,3.1262,1.8000000000000005,1.4,1.1,0.3243319610929712
2.12699,4.06632,3.1262,1.8000000000000005,1.4,1.2000000000000002,0.3798540859178474
2.12699,4.06632,3.1262,1.8000000000000005,1.4,1.3,0.4739029780488157
2.12699,4.06632,3.1262,1.8000000000000005,1.4,1.4,0.3635329803372716
2.12699,4.06632,3.1262,1.8000000000000005,1.4,1.5000000000000002,0.9148883847357876
2.12699,4.06632,3.1262,1.8000000000000005,1.4,1.6,0.6742249104970138
2.12699,4.06632,3.1262,1.8000000000000005,1.4,1.7000000000000002,0.2047320684038369
2.12699,4.06632,3.1262,1.8000000000000005,1.4,1.8000000000000005,0.7908924460495442
2.12699,4.06632,3.1262,1.8000000000000005,1.4,1.9,0.6926508684403062
2.12699,4.06632,3.1262,1.8000000000000005,1.4,2.0,0.8646075892504753
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,0.1,0.1526331595227494
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,0.2,0.4867099929196362
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,0.3,0.3073183392653243
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,0.4,0.547913296949416
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,0.5,0.5072411443709066
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,0.6,0.2546035591061202
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,0.7,0.7822063364415887
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,0.8,0.5649243680454284
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,0.9,0.6148204537135252
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,1.0,0.2482839557972943
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,1.1,0.8492255176820288
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,1.2000000000000002,0.9157786107173378
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,1.3,0.4887933968004152
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,1.4,0.8497454875277248
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,1.5000000000000002,0.9548766717952673
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,1.6,0.6541389707939952
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,1.7000000000000002,0.5113190902384838
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,1.8000000000000005,0.3476824041308345
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,1.9,0.1957278703264233
2.12699,4.06632,3.1262,1.8000000000000005,1.5000000000000002,2.0,0.5801477348234689
2.12699,4.06632,3.1262,1.8000000000000005,1.6,0.1,0.3791570465553281
2.12699,4.06632,3.1262,1.8000000000000005,1.6,0.2,0.8402773467514931
2.12699,4.06632,3.1262,1.8000000000000005,1.6,0.3,0.6867579221384404
2.12699,4.06632,3.1262,1.8000000000000005,1.6,0.4,0.9508566537870226
2.12699,4.06632,3.1262,1.8000000000000005,1.6,0.5,0.3070720083767699
2.12699,4.06632,3.1262,1.8000000000000005,1.6,0.6,0.3983950395306996
2.12699,4.06632,3.1262,1.8000000000000005,1.6,0.7,0.7335464947200482
2.12699,4.06632,3.1262,1.8000000000000005,1.6,0.8,0.9285438690504882
2.12699,4.06632,3.1262,1.8000000000000005,1.6,0.9,0.8830978166560733
2.12699,4.06632,3.1262,1.8000000000000005,1.6,1.0,0.2029332347876338
2.12699,4.06632,3.1262,1.8000000000000005,1.6,1.1,0.2846192061490483
2.12699,4.06632,3.1262,1.8000000000000005,1.6,1.2000000000000002,0.8356148267760372
2.12699,4.06632,3.1262,1.8000000000000005,1.6,1.3,0.1492702817256457
2.12699,4.06632,3.1262,1.8000000000000005,1.6,1.4,0.3576433612654729
2.12699,4.06632,3.1262,1.8000000000000005,1.6,1.5000000000000002,0.249764893787781
2.12699,4.06632,3.1262,1.8000000000000005,1.6,1.6,0.3440051815277412
2.12699,4.06632,3.1262,1.8000000000000005,1.6,1.7000000000000002,0.7820625446842403
2.12699,4.06632,3.1262,1.8000000000000005,1.6,1.8000000000000005,0.4668546821309162
2.12699,4.06632,3.1262,1.8000000000000005,1.6,1.9,0.6382173567610172
2.12699,4.06632,3.1262,1.8000000000000005,1.6,2.0,0.1728779026314507
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,0.1,0.7318047189463185
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,0.2,0.5709561138649697
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,0.3,0.2646988674172953
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,0.4,0.7975063117976394
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,0.5,0.976887640169988
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,0.6,0.6921888135519997
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,0.7,0.1650914235981393
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,0.8,0.3134223591338316
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,0.9,0.5588094677456275
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,1.0,0.627790541488427
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,1.1,0.8119632614366274
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,1.2000000000000002,0.5529986266173313
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,1.3,0.5805571895931482
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,1.4,0.6455089980081167
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,1.5000000000000002,0.6887026641024361
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,1.6,0.1471783721670316
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,1.7000000000000002,0.3827312211929146
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,1.8000000000000005,0.3190716462645645
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,1.9,0.3026158537545387
2.12699,4.06632,3.1262,1.8000000000000005,1.7000000000000002,2.0,0.6453782307459834
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,0.1,0.5422807307904924
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,0.2,0.3623463656204753
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,0.3,0.2565272176864529
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,0.4,0.9802217923391736
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,0.5,0.9816358840670658
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,0.6,0.1081489042276884
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,0.7,0.3064045460477277
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,0.8,0.1648541517293901
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,0.9,0.5867644453742429
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,1.0,0.1923043173246691
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,1.1,0.8096021096561643
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,1.2000000000000002,0.1582136447180553
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,1.3,0.3076440805371271
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,1.4,0.684814321871518
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,1.5000000000000002,0.5087729628203161
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,1.6,0.4776418900008831
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,1.7000000000000002,0.633670670945435
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,1.8000000000000005,0.9891173504004216
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,1.9,0.5058944323740554
2.12699,4.06632,3.1262,1.8000000000000005,1.8000000000000005,2.0,0.3904398137548429
2.12699,4.06632,3.1262,1.8000000000000005,1.9,0.1,0.4598379207731004
2.12699,4.06632,3.1262,1.8000000000000005,1.9,0.2,0.7874985898819099
2.12699,4.06632,3.1262,1.8000000000000005,1.9,0.3,0.6138477134871569
2.12699,4.06632,3.1262,1.8000000000000005,1.9,0.4,0.7581753110443344
2.12699,4.06632,3.1262,1.8000000000000005,1.9,0.5,0.4409199778044163
2.12699,4.06632,3.1262,1.8000000000000005,1.9,0.6,0.8899539654363444
2.12699,4.06632,3.1262,1.8000000000000005,1.9,0.7,0.7859836311681647
2.12699,4.06632,3.1262,1.8000000000000005,1.9,0.8,0.2482854162735128
2.12699,4.06632,3.1262,1.8000000000000005,1.9,0.9,0.9104121147036918
2.12699,4.06632,3.1262,1.8000000000000005,1.9,1.0,0.7009590784066502
2.12699,4.06632,3.1262,1.8000000000000005,1.9,1.1,0.6784239886811182
2.12699,4.06632,3.1262,1.8000000000000005,1.9,1.2000000000000002,0.3774102331800247
2.12699,4.06632,3.1262,1.8000000000000005,1.9,1.3,0.3548448790853412
2.12699,4.06632,3.1262,1.8000000000000005,1.9,1.4,0.7697617750043029
2.12699,4.06632,3.1262,1.8000000000000005,1.9,1.5000000000000002,0.2766815127933369
2.12699,4.06632,3.1262,1.8000000000000005,1.9,1.6,0.4640440753032525
2.12699,4.06632,3.1262,1.8000000000000005,1.9,1.7000000000000002,0.1810452646663649
2.12699,4.06632,3.1262,1.8000000000000005,1.9,1.8000000000000005,0.5964552110644572
2.12699,4.06632,3.1262,1.8000000000000005,1.9,1.9,0.7315417667069382
2.12699,4.06632,3.1262,1.8000000000000005,1.9,2.0,0.9065165106920168
2.12699,4.06632,3.1262,1.8000000000000005,2.0,0.1,0.9550872450484906
2.12699,4.06632,3.1262,1.8000000000000005,2.0,0.2,0.2389966916755234
2.12699,4.06632,3.1262,1.8000000000000005,2.0,0.3,0.3747941690135405
2.12699,4.06632,3.1262,1.8000000000000005,2.0,0.4,0.9705063658487472
2.12699,4.06632,3.1262,1.8000000000000005,2.0,0.5,0.5378527369544688
2.12699,4.06632,3.1262,1.8000000000000005,2.0,0.6,0.2114250376995328
2.12699,4.06632,3.1262,1.8000000000000005,2.0,0.7,0.1647805000742941
2.12699,4.06632,3.1262,1.8000000000000005,2.0,0.8,0.7640454571234332
2.12699,4.06632,3.1262,1.8000000000000005,2.0,0.9,0.9649617198051574
2.12699,4.06632,3.1262,1.8000000000000005,2.0,1.0,0.1729151119726462
2.12699,4.06632,3.1262,1.8000000000000005,2.0,1.1,0.4550799151464555
2.12699,4.06632,3.1262,1.8000000000000005,2.0,1.2000000000000002,0.7992597093472922
2.12699,4.06632,3.1262,1.8000000000000005,2.0,1.3,0.2998760205901237
2.12699,4.06632,3.1262,1.8000000000000005,2.0,1.4,0.2083918079258979
2.12699,4.06632,3.1262,1.8000000000000005,2.0,1.5000000000000002,0.8877469409283071
2.12699,4.06632,3.1262,1.8000000000000005,2.0,1.6,0.4731305001893418
2.12699,4.06632,3.1262,1.8000000000000005,2.0,1.7000000000000002,0.3261554394855087
2.12699,4.06632,3.1262,1.8000000000000005,2.0,1.8000000000000005,0.4465856844789321
2.12699,4.06632,3.1262,1.8000000000000005,2.0,1.9,0.2373781718567565
2.12699,4.06632,3.1262,1.8000000000000005,2.0,2.0,0.491084127042528
2.12699,4.06632,3.1262,1.9,0.1,0.1,0.57959623982472
2.12699,4.06632,3.1262,1.9,0.1,0.2,0.274439081789313
2.12699,4.06632,3.1262,1.9,0.1,0.3,0.2365840254184752
2.12699,4.06632,3.1262,1.9,0.1,0.4,0.4128018353101975
2.12699,4.06632,3.1262,1.9,0.1,0.5,0.4610029458301489
2.12699,4.06632,3.1262,1.9,0.1,0.6,0.8216334542737415
2.12699,4.06632,3.1262,1.9,0.1,0.7,0.3279133910784835
2.12699,4.06632,3.1262,1.9,0.1,0.8,0.5460773588382736
2.12699,4.06632,3.1262,1.9,0.1,0.9,0.8881097281066005
2.12699,4.06632,3.1262,1.9,0.1,1.0,0.993922306283424
2.12699,4.06632,3.1262,1.9,0.1,1.1,0.4093907511627044
2.12699,4.06632,3.1262,1.9,0.1,1.2000000000000002,0.4725600817826312
2.12699,4.06632,3.1262,1.9,0.1,1.3,0.5986093713820734
2.12699,4.06632,3.1262,1.9,0.1,1.4,0.1226162701387461
2.12699,4.06632,3.1262,1.9,0.1,1.5000000000000002,0.6002514900773974
2.12699,4.06632,3.1262,1.9,0.1,1.6,0.8306770469369581
2.12699,4.06632,3.1262,1.9,0.1,1.7000000000000002,0.9937524707862236
2.12699,4.06632,3.1262,1.9,0.1,1.8000000000000005,0.8873921356895973
2.12699,4.06632,3.1262,1.9,0.1,1.9,0.9883308748750254
2.12699,4.06632,3.1262,1.9,0.1,2.0,0.7845603236010024
2.12699,4.06632,3.1262,1.9,0.2,0.1,0.504251851410976
2.12699,4.06632,3.1262,1.9,0.2,0.2,0.5535164542861528
2.12699,4.06632,3.1262,1.9,0.2,0.3,0.3137330509822738
2.12699,4.06632,3.1262,1.9,0.2,0.4,0.633806287152166
2.12699,4.06632,3.1262,1.9,0.2,0.5,0.4500576079033171
2.12699,4.06632,3.1262,1.9,0.2,0.6,0.8717783758493434
2.12699,4.06632,3.1262,1.9,0.2,0.7,0.1242587531871976
2.12699,4.06632,3.1262,1.9,0.2,0.8,0.9777247636981196
2.12699,4.06632,3.1262,1.9,0.2,0.9,0.5842347320385342
2.12699,4.06632,3.1262,1.9,0.2,1.0,0.6021430646798047
2.12699,4.06632,3.1262,1.9,0.2,1.1,0.3601479208320034
2.12699,4.06632,3.1262,1.9,0.2,1.2000000000000002,0.8404948232714152
2.12699,4.06632,3.1262,1.9,0.2,1.3,0.1462687243655373
2.12699,4.06632,3.1262,1.9,0.2,1.4,0.1503573318127087
2.12699,4.06632,3.1262,1.9,0.2,1.5000000000000002,0.1323068112358657
2.12699,4.06632,3.1262,1.9,0.2,1.6,0.2419316941354768
2.12699,4.06632,3.1262,1.9,0.2,1.7000000000000002,0.2365558861475142
2.12699,4.06632,3.1262,1.9,0.2,1.8000000000000005,0.7082542082026136
2.12699,4.06632,3.1262,1.9,0.2,1.9,0.5012757715862554
2.12699,4.06632,3.1262,1.9,0.2,2.0,0.3593896205262806
2.12699,4.06632,3.1262,1.9,0.3,0.1,0.6421259223553065
2.12699,4.06632,3.1262,1.9,0.3,0.2,0.1347103880634828
2.12699,4.06632,3.1262,1.9,0.3,0.3,0.5354633377363787
2.12699,4.06632,3.1262,1.9,0.3,0.4,0.1201145274353022
2.12699,4.06632,3.1262,1.9,0.3,0.5,0.7144711072700678
2.12699,4.06632,3.1262,1.9,0.3,0.6,0.3940927044050829
2.12699,4.06632,3.1262,1.9,0.3,0.7,0.7255545013984713
2.12699,4.06632,3.1262,1.9,0.3,0.8,0.9383853219907102
2.12699,4.06632,3.1262,1.9,0.3,0.9,0.9698636005305342
2.12699,4.06632,3.1262,1.9,0.3,1.0,0.3742725173848724
2.12699,4.06632,3.1262,1.9,0.3,1.1,0.33149801312324
2.12699,4.06632,3.1262,1.9,0.3,1.2000000000000002,0.5111342444864654
2.12699,4.06632,3.1262,1.9,0.3,1.3,0.6506017679834686
2.12699,4.06632,3.1262,1.9,0.3,1.4,0.3461980382084799
2.12699,4.06632,3.1262,1.9,0.3,1.5000000000000002,0.6930849305124891
2.12699,4.06632,3.1262,1.9,0.3,1.6,0.4700545374358421
2.12699,4.06632,3.1262,1.9,0.3,1.7000000000000002,0.313754903565257
